1767312000000,6878.10986328125,6894.8701171875,6824.31005859375,6858.47021484375,4184120000.0,1767398399999,0,0,0,0,0
1767571200000,6892.18994140625,6920.3798828125,6891.56005859375,6902.0498046875,5771930000.0,1767657599999,0,0,0,0,0
1767657600000,6908.02978515625,6948.68994140625,6904.02001953125,6944.81982421875,5509680000.0,1767743999999,0,0,0,0,0
1767744000000,6945.06982421875,6965.68994140625,6919.18994140625,6920.93017578125,5214480000.0,1767830399999,0,0,0,0,0
1767830400000,6914.10986328125,6931.27978515625,6899.330078125,6921.4599609375,5333200000.0,1767916799999,0,0,0,0,0
1767916800000,6927.830078125,6978.35986328125,6917.64013671875,6966.27978515625,5163900000.0,1768003199999,0,0,0,0,0
1768176000000,6944.1201171875,6986.330078125,6934.06982421875,6977.27001953125,5019040000.0,1768262399999,0,0,0,0,0
1768262400000,6977.41015625,6985.830078125,6938.77001953125,6963.740234375,5091730000.0,1768348799999,0,0,0,0,0
1768348800000,6937.41015625,6941.2998046875,6885.740234375,6926.60009765625,5530830000.0,1768435199999,0,0,0,0,0
1768435200000,6969.4599609375,6979.33984375,6937.93017578125,6944.47021484375,5114050000.0,1768521599999,0,0,0,0,0
1768521600000,6960.5400390625,6967.2998046875,6925.08984375,6940.009765625,5356550000.0,1768607999999,0,0,0,0,0
1768867200000,6865.240234375,6871.169921875,6789.0498046875,6796.85986328125,5769500000.0,1768953599999,0,0,0,0,0
1768953600000,6810.7099609375,6910.39013671875,6804.9599609375,6875.6201171875,5835520000.0,1769039999999,0,0,0,0,0
1769040000000,6914.43994140625,6934.75,6893.6201171875,6913.35009765625,5307580000.0,1769126399999,0,0,0,0,0
1769126400000,6907.85009765625,6932.9599609375,6895.5,6915.60986328125,4871930000.0,1769212799999,0,0,0,0,0
1769385600000,6923.22998046875,6964.66015625,6921.60009765625,6950.22998046875,4968050000.0,1769471999999,0,0,0,0,0
1769472000000,6965.9599609375,6988.81982421875,6958.830078125,6978.60009765625,5331720000.0,1769558399999,0,0,0,0,0
1769558400000,7002.0,7002.27978515625,6963.4599609375,6978.02978515625,5507670000.0,1769644799999,0,0,0,0,0
1769644800000,6977.740234375,6992.83984375,6870.7998046875,6969.009765625,6877780000.0,1769731199999,0,0,0,0,0
1769731200000,6947.27001953125,6964.08984375,6893.47998046875,6939.02978515625,6697340000.0,1769817599999,0,0,0,0,0
1769990400000,6916.64013671875,6991.919921875,6914.33984375,6976.43994140625,5772050000.0,1770076799999,0,0,0,0,0
1770076800000,6985.4501953125,6993.080078125,6862.0498046875,6917.81005859375,7017660000.0,1770163199999,0,0,0,0,0
1770163200000,6924.5,6936.08984375,6838.7998046875,6882.72021484375,7475750000.0,1770249599999,0,0,0,0,0
1770249600000,6837.39013671875,6857.85009765625,6780.1298828125,6798.39990234375,6989120000.0,1770335999999,0,0,0,0,0
1770336000000,6816.740234375,6944.89013671875,6816.740234375,6932.2998046875,6283680000.0,1770422399999,0,0,0,0,0
1770595200000,6917.259765625,6980.10009765625,6905.8701171875,6964.81982421875,5650260000.0,1770681599999,0,0,0,0,0
1770681600000,6974.490234375,6986.830078125,6937.52978515625,6941.81005859375,5595950000.0,1770767999999,0,0,0,0,0
1770768000000,6976.47998046875,6993.47998046875,6911.97021484375,6941.47021484375,6175510000.0,1770854399999,0,0,0,0,0
1770854400000,6957.5400390625,6973.22021484375,6824.0400390625,6832.759765625,7118700000.0,1770940799999,0,0,0,0,0
1770940800000,6834.27001953125,6881.9599609375,6794.5498046875,6836.169921875,5718360000.0,1771027199999,0,0,0,0,0
1771286400000,6819.85986328125,6866.990234375,6775.5,6843.22021484375,5418480000.0,1771372799999,0,0,0,0,0
1771372800000,6855.47998046875,6909.1201171875,6849.66015625,6881.31005859375,5098160000.0,1771459199999,0,0,0,0,0
1771459200000,6861.33984375,6879.1201171875,6833.06005859375,6861.89013671875,5151690000.0,1771545599999,0,0,0,0,0
1771545600000,6843.259765625,6915.85986328125,6836.330078125,6909.509765625,5432480000.0,1771631999999,0,0,0,0,0
1771804800000,6901.25,6916.9599609375,6819.81982421875,6837.75,5638350000.0,1771891199999,0,0,0,0,0
1771891200000,6837.3701171875,6899.169921875,6815.43017578125,6890.06982421875,5266090000.0,1771977599999,0,0,0,0,0
1771977600000,6915.14990234375,6952.509765625,6915.14990234375,6946.1298828125,5328060000.0,1772063999999,0,0,0,0,0
1772064000000,6944.740234375,6947.25,6859.72998046875,6908.85986328125,5889550000.0,1772150399999,0,0,0,0,0
1772150400000,6856.5400390625,6882.9599609375,6831.740234375,6878.8798828125,6665660000.0,1772236799999,0,0,0,0,0
